ID_Ucznia_w_klasie,Pesel,Nazwa_klasy
24414,93041281936,4D
24415,90112957541,1A
24416,95090287994,2D
24417,94031226199,1A
24418,93032778575,2D
24419,93040954091,4A
24420,91060994206,4C
24421,92110288326,3A
24422,97021975604,1A
24423,95100767997,4A
24424,91111666427,4D
24425,96050132983,4B
24426,92032612621,2B
24427,91101543659,2D
24428,94120860824,4A
24429,99020758619,1B
24430,91071368483,1B
24431,94041458386,1B
24432,92020543229,4C
24433,97032816822,4C
24434,97010343311,2A
24435,97011167491,4B
24436,91101342227,2D
24437,93031397641,3B
24438,96102474618,2D
24439,91070363007,4A
24440,99011879994,3C
24441,96071395675,4D
24442,94101181171,2C
24443,94020885785,1A
24444,94121653577,3B
24445,95022213532,4C
24446,92033153727,3D
24447,94122598330,1B
24448,99112198039,1A
24449,92062662926,2C
24450,90101843509,4D
24451,94091445637,3A
24452,97031331775,2C
24453,90080985315,1B
24454,93121422330,4C
24455,90101786057,3A
24456,98051744099,1A
24457,90101793378,2A
24458,95051474249,1B
24459,91063055421,2D
24460,91050201268,1C
24461,90031093072,3C
24462,90120144740,3B
24463,96112990364,1D
24464,99012122299,4B
24465,95061970401,3D
24466,97111853335,2D
24467,92090357441,4B
24468,99061891416,4D
24469,92072970950,2D
24470,93121342087,4C
24471,96060710056,2B
24472,92081668857,2D
24473,91012154782,2B
24474,93101340625,2C
24475,98052818816,2A
24476,95111079573,2D
24477,95091227322,4A
24478,97060594644,3C
24479,98051888528,2D
24480,91062339780,4D
24481,96083172428,1A
24482,91021030053,3D
24483,93040222633,4B
24484,94063046253,1B
24485,92031728871,3B
24486,95112117043,2A
24487,90062992571,3D
24488,97061188080,2B
24489,97052784673,3B
24490,96040441503,4C
24491,97111650161,4A
24492,90032481494,1A
24493,94031003356,3B
24494,98070738970,3C
24495,90091188107,3A
24496,93102700323,3C
24497,91091028123,2C
24498,99062814605,2C
24499,99120166369,1C
24500,92111706348,1C
24501,94070956116,1A
24502,94071615876,3A
24503,96020997705,1B
24504,98070390750,2A
24505,97080493075,4D
24506,98111990123,3B
24507,98071898554,3A
24508,94033197178,4B
24509,96111482314,3B
24510,93110587439,1A
24511,96062121131,3B
24512,98101463220,3D
24513,97062499039,1C
24514,96100967561,4B
24515,97040830191,1C
24516,97042128577,1D
24517,95070981919,3A
24518,95072717123,4C
24519,96101567074,4C
24520,90092256287,3C
24521,94040968163,1B
24522,91031509295,3C
24523,98030451257,2C
24524,98112785113,3C
24525,90082280388,4A
24526,98060975255,2C
24527,91121564504,2D
24528,95061350717,3C
24529,98050665915,2D
24530,97041541650,3B
24531,97070128176,1D
24532,92020615281,3A
24533,94042565740,4D
24534,92082119062,1A
24535,90022275957,3D
24536,93121234836,1B
24537,99021809604,2A
24538,97111100710,4B
24539,95102250822,1B
24540,92091376841,4C
24541,97052184145,1B
24542,93061121988,3A
24543,94081533652,1C
24544,99021062159,2B
24545,93050898015,1D
24546,97011943916,2A
24547,98060904765,2B
24548,96061319629,3C
24549,95022629584,1A
24550,94071807350,4B
24551,99071529604,3D
24552,92110428438,4B
24553,92031497429,2D
24554,91112942069,2D
24555,98111215187,3D
24556,97072395763,3B
24557,94073190359,4A
24558,93010842959,2A
24559,91111081334,3C
24560,95030524363,1B
24561,94101447879,1B
24562,98060913910,4B
24563,98011165335,1A
24564,92083080158,2C
24565,95052502334,4D
24566,95021556980,3D
24567,91040387172,1A
24568,93041069910,2D
24569,96020337699,3A
24570,92092128881,3D
24571,95052070949,4A
24572,93072901872,1A
24573,98112533358,4D
24574,97052137235,1B
24575,91112489438,4B
24576,99033089632,3B
24577,97052257269,3C
24578,98071428258,3D
24579,91070598364,2A
24580,94082972940,2A
24581,98071729458,1A
24582,93112972857,2C
24583,90031647837,3C
24584,97011543543,4A
24585,93102878053,4D
24586,90040118010,4B
24587,96100717302,2C
24588,94100726256,4D
24589,90123195057,2A
24590,92053034925,3C
24591,94062003259,2C
24592,90042652316,4C
24593,93013027898,3B
24594,97091640033,3B
24595,94122056478,4C
24596,99030411481,2B
24597,92091001745,4D
24598,92061671202,3A
24599,90081601377,3A
24600,91090159541,1D
24601,96040507283,3D
24602,91022459246,3B
24603,95101584933,4C
24604,95111931378,1A
24605,93083175154,1D
24606,96031076019,3A
24607,94021093048,3B
24608,96120123936,3C
24609,99032424348,2C
24610,95102197282,2C
24611,94072896232,4D
24612,98051550766,4A
24613,98052327011,4D
24614,98050523129,3D
24615,98110306503,1B
24616,93070619041,3D
24617,96051743056,2C
24618,90112202948,1B
24619,90110685228,1D
24620,96121838079,3A
24621,99021769384,3D
24622,95121578356,1D
24623,98042422838,2D
24624,95081322422,4D
24625,92101650370,1A
24626,94041431819,3B
24627,96061558235,3C
24628,92081257862,3C
24629,95120702149,2C
24630,95031841069,2B
24631,99102209725,2A
24632,99021560282,3C
24633,90072118004,2B
24634,92022224023,1B
24635,97060208046,2B
24636,92011952203,2C
24637,97052579916,3B
24638,92042731884,2B
24639,94040206904,3D
24640,98012235899,4A
24641,98071660133,4D
24642,91061004205,4B
24643,97112562182,1B
24644,92020159305,2D
24645,96082968923,1C
24646,90122993663,2B
24647,92040988721,4B
24648,98012805434,4A
24649,99121376181,1B
24650,99071597108,1A
24651,92101805138,1C
24652,90121087617,4D
24653,96073075560,4A
24654,98112326361,1B
24655,90042575431,4B
24656,99030521733,1A
24657,99040803632,1D
24658,92082343991,1B
24659,99123031464,4B
24660,92092392507,4A
24661,99032650330,1A
24662,94090897497,1A
24663,96092002040,2D
24664,96112223558,4C
24665,96020774597,3C
24666,96030994567,1B
24667,94111057578,2D
24668,96060979484,2B
24669,96010886987,1D
24670,93122889431,3B
24671,94061135821,2C
24672,98042349889,4B
24673,99091529682,3B
24674,92081210597,1D
24675,98081020536,4C
24676,96122317052,4B
24677,99082366593,1C
24678,94081373261,4B
24679,99030843701,4D
24680,93010454444,1C
24681,94111759043,3C
24682,92102815031,1D
24683,91051627670,1B
24684,97091242570,4B
24685,98121757682,3C
24686,98072341747,1C
24687,98030333164,4B
24688,90021975452,3D
24689,90102849597,4B
24690,91111127520,2D
24691,92020392434,2A
24692,93011740676,2D
24693,95020720669,4D
24694,95022447188,4D
24695,99052393640,4A
24696,99033178574,2C
24697,98090488259,1A
24698,97062691417,3B
24699,92052118488,2D
24700,90013018772,4A
24701,93082944595,2B
24702,99031250081,1A
24703,91041428287,4D
24704,91090186967,1B
24705,90012112569,1B
24706,97042963044,1B
24707,99091130541,4A
24708,97050721087,4C
24709,91010154630,4A
24710,95062549549,4D
24711,96042161100,4C
24712,97012634974,3C
24713,95100561348,3B
24714,93111259607,4B
24715,90012075037,4D
24716,98050887528,3A
24717,97060542449,4C
24718,94110628207,3A
24719,93092530911,3D
24720,95052763948,3A
24721,99113022812,2D
24722,93120638211,1D
24723,95062815653,1B
24724,95101080446,1C
24725,93051937487,4B
24726,98081726975,1B
24727,97020205766,3B
24728,98051356539,3D
24729,91113002971,4D
24730,96112001792,1C
24731,91122610358,3A
24732,98090461034,4B
24733,99073184423,4C
24734,98111873475,4C
24735,99040551818,1C
24736,94030423238,4D
24737,96082074325,3B
24738,96120677152,4C
24739,92060805378,2D
24740,92021817194,4A
24741,97100635016,1C
24742,94071778911,1A
24743,91061131420,4D
24744,95071296887,1C
24745,98103031755,2A
24746,91101307213,2D
24747,90073088076,4A
24748,91032855296,3B
24749,94030337122,3C
24750,93052048982,3C
24751,97081418686,2C
24752,96032187699,4C
24753,90010475242,2D
24754,90062181526,3A
24755,97031621285,2A
24756,94090696478,3A
24757,96071001635,4B
24758,97112330989,3A
24759,91032420331,1C
24760,96010856704,1D
24761,91030322710,4B
24762,94051513288,3A
24763,94052704913,2D
24764,94021034959,1C
24765,98022715899,1A
24766,91050474815,2D
24767,96070612786,4D
24768,99112464570,1D
24769,96122823438,1A
24770,95051715526,2D
24771,95121471468,2D
24772,96092939346,2C
24773,93022769909,3D
24774,99030757961,4B
24775,97122175495,2A
24776,92102680552,3B
24777,98031778793,1A
24778,95060432599,1B
24779,98082887369,1A
24780,97061095656,3A
24781,96110785005,4A
24782,96110576122,3D
24783,96070513858,3C
24784,91041179190,2A
24785,93070646962,2A
24786,99092141643,3D
24787,96102272704,1A
24788,97072619405,1A
24789,91072805868,3C
24790,92051335493,2A
24791,99112145802,2B
24792,96092142957,3B
24793,95082011952,2A
24794,96110496992,1D
24795,91123107769,2A
24796,92092285920,1D
24797,98071331417,1A
24798,96072258128,1D
24799,99092251520,1A
24800,96112216329,3A
24801,91010274459,3B
24802,98080362433,3B
24803,96072682266,1C
24804,94041289030,4D
24805,92122613907,3B
24806,90021017910,4C
24807,90092925149,4D
24808,92033133295,3C
24809,94101883080,1D
24810,92081920209,2C
24811,94011605570,4A
24812,92120635822,4A
24813,94010886419,4C
24814,97012853324,3B
24815,95111500257,3A
24816,97090336777,1A
24817,93062302139,4B
24818,97031762544,3C
24819,97011798721,4B
24820,92061571892,1D
24821,91090270712,3B
24822,99111132067,2A
24823,90081448839,4A
24824,90020565223,2C
24825,91070288568,1B
24826,96072492777,4A
24827,92040202500,1C
24828,95121701161,1A
24829,98052816630,2C
24830,93120687055,4A
24831,95052982428,1A
24832,93031738871,3C
24833,98120305787,1B
24834,93121951586,3A
24835,91033164571,3C
24836,91010665516,1C
24837,93042326441,1B
24838,91062371012,3B
24839,99031939410,3D
24840,97122525788,4C
24841,99092320077,1A
24842,94081246244,1C
24843,93102972696,4B
24844,99120787641,2C
24845,91022404246,4D
24846,98072756521,2B
24847,93051610087,1B
24848,93103105660,3D
24849,94081368409,3C
24850,93022351917,4A
24851,94050948540,3D
24852,97061930717,3D
24853,90121159785,2C
24854,97010668863,1D
24855,99091550217,2B
24856,99031199863,4C
24857,96030636003,2D
24858,92092457392,4B
24859,93123165196,1C
24860,90071197473,3A
24861,91051249823,1B
24862,90091792229,1B
24863,92082096486,4A
24864,95011071930,4B
24865,95072998689,3C
24866,90052503149,1C
24867,94092262468,2C
24868,98081632229,3C
24869,93122309296,3A
24870,95010312133,3C
24871,94011743300,2D
24872,98042283055,1D
24873,96052125202,3A
24874,97011371065,2C
24875,98080695610,4A
24876,94111994648,4D
24877,98082844739,3C
24878,92012393500,4A
24879,98052391504,1D
24880,94030626983,1C
24881,94082528141,3B
24882,90033011913,2A
24883,94073073304,4B
24884,99110284468,1D
24885,98120789851,1C
24886,95022741367,3C
24887,98021324191,4A
24888,92032772855,4D
24889,93090465613,4D
24890,91030764927,3C
24891,95042901361,3B
24892,92010732662,3A
24893,93040452131,4B
24894,99102026441,1D
24895,99112957308,4B
24896,90091378429,2A
24897,91032212916,3B
24898,99072437607,2C
24899,93062358482,2C
24900,90011362293,1B
24901,95030255652,4A
24902,94122538554,2C
24903,95051101503,2D
24904,96010243546,2A
24905,96082784624,3A
24906,99062663872,3C
24907,96022276165,1B
24908,98100676733,1D
24909,97070807871,3B
24910,93083186318,4C
24911,95101587660,4B
24912,91120745115,2D
24913,97081173794,2C
24914,93011734844,3A
24915,97061474084,2A
24916,92101060166,1D
24917,95122513307,3B
24918,95042715913,3A
24919,93011996589,2A
24920,98121831861,3A
24921,92062366288,2C
24922,96092727576,4A
24923,99092143133,1A
24924,96090300508,4C
24925,92072369527,1C
24926,91110949563,4B
24927,95071045580,2A
24928,93022526245,2B
24929,94092377906,4A
24930,99030656840,4D
24931,99032517260,1C
24932,95111597251,4B
24933,93010942611,3A
24934,92122447579,1A
24935,95040323918,1D
24936,98042388545,3D
24937,93010132704,1D
24938,92120481959,2B
24939,94121010716,4A
24940,97103064156,2A
24941,90022810444,4C
24942,97092986604,1C
24943,98100703682,3B
24944,92050506803,1D
24945,91021348925,2B
24946,96053058213,1B
24947,94051945829,3A
24948,99122867800,2D
24949,93072187012,4C
24950,96011194575,2B
24951,90033126451,3B
24952,98020306884,3D
24953,98042857816,3A
24954,91081102516,1D
24955,94033164749,4B
24956,93091043715,1B
24957,95122520154,1C
24958,90112945461,4A
24959,97060865548,3C
24960,96083026413,4D
24961,97090279409,2B
24962,97112450357,4A
24963,99022400842,2D
24964,97042951346,1C
24965,99020624893,2C
24966,91091390080,1B
24967,96040462791,3C
24968,99080864550,3D
24969,94020903465,1D
24970,93011432223,4A
24971,94080947719,4B
24972,98072608286,4B
24973,97081646373,4D
24974,99052798476,2D
24975,93121434281,4D
24976,98083090344,4A
24977,98061632074,4B
24978,97111105043,2D
24979,96122351966,1C
24980,90040994757,1D
24981,92062062276,4D
24982,99012504484,2A
24983,92112001657,2C
24984,90021416566,3B
24985,99052360174,1D
24986,96072056108,1B
24987,92082091771,3A
24988,99031268129,1B
24989,98070225245,1C
24990,94073168709,3B
24991,95092387043,2D
24992,98041969475,2A
24993,98120587039,2C
24994,99081208751,1B
24995,92100182407,1D
24996,92072588526,4C
24997,90022537996,4B
24998,96040566150,3C
24999,97072192063,1C
25000,99111782958,3D
25001,90073029192,2C
25002,96112620874,4B
25003,94082172395,1D
25004,97052510995,2A
25005,97051808343,1D
25006,92041337005,3D
25007,91122105669,1D
25008,93022322117,1C
25009,92011770531,2B
25010,97061935682,1B
25011,90120885421,4D
25012,96101640368,1B
25013,96052998998,3D
25014,92011492231,4C
25015,91123141673,1D
25016,90120136534,1B
25017,93082936532,4D
25018,92031932605,3A
25019,98022758894,3D
25020,95100729591,2C
25021,90112204698,4A
25022,91020813262,4D
25023,93071023380,2A
25024,90031369704,2B
25025,95082869036,2D
25026,96101408513,3B
25027,94061158417,3C
25028,94101794155,2A
25029,99121278681,3A
25030,90013193402,1C
25031,98022731785,4B
25032,97021140932,1A
25033,96102949213,3D
25034,97112881874,2B
25035,98112292071,2A
25036,97120896790,4B
25037,94033027309,3B
25038,94080134403,4C
25039,90040462607,2C
25040,98100217752,1D
25041,98050498395,3A
25042,98052403827,2D
25043,90060130935,1C
25044,99032319435,2B
25045,98071439474,4C
25046,93022296351,1B
25047,92110176188,1C
25048,92100685566,4D
25049,92013157149,4C
25050,98042543580,3A
25051,96070817341,4C
25052,92062635173,2B
25053,96100259004,3D
25054,99120464399,3A
25055,96021294740,3B
25056,94020253874,3D
25057,92120199287,3D
25058,93091214728,2D
25059,90072784751,1C
25060,94083077255,2A
25061,90050237037,2A
25062,98112704040,4A
25063,99021193347,2D
25064,97041676552,3C
25065,96051976410,3A
25066,94060613010,2D
25067,99110948483,4B
25068,95062691864,1D
25069,95060382450,4A
25070,95050733590,1C
25071,97093030999,3A
25072,91070363069,4D
25073,92082648454,3C
25074,90062872295,3C
25075,95042490195,1C
25076,97100501719,4D
25077,95020742995,4A
25078,91111498875,3C
25079,92060930157,3C
25080,92091030231,4D
25081,91061747759,3C
25082,96100156691,2C
25083,91071602459,3D
25084,93081235687,1A
25085,91090981449,1C
25086,96060241198,4A
25087,92122901088,2B
25088,96021276425,3A
25089,94022668984,4B
25090,98020480223,2A
25091,94070665223,1C
25092,92060916188,4A
25093,97052392508,4B
25094,92011550890,3D
25095,97101784054,2A
25096,95090472273,1C
25097,99032103807,1B
25098,90040370991,1A
25099,92101523056,1C
25100,98051341500,3A
25101,98041167422,4C
25102,90062034596,1A
25103,93091896719,4B
25104,99120436576,3B
25105,96061183279,3B
25106,92040660467,3A
25107,98012639976,3D
25108,91032822423,4C
25109,91070744895,1A
25110,95081425675,1B
25111,98102058681,1A
25112,91071525895,2C
25113,90020309294,3A
25114,92083096942,1D
25115,96060445943,2A
25116,90082585384,2A
25117,95090222472,1B
25118,98062842056,2D
25119,99051428079,2D
25120,96110815902,4A
25121,95021490651,3A
25122,90102538080,3B
25123,95081519130,3D
25124,93082238498,4B
25125,92011348532,1B
25126,95062614795,3D
25127,93062234454,3C
25128,99060957111,1A
25129,92061112187,1D
25130,96111025090,4A
25131,93013013259,4C
25132,97070251168,1A
25133,93101644477,2D
25134,94110418682,1C
25135,93022434829,1A
25136,98082521159,2B
25137,93121126418,3D
25138,90070758628,4C
25139,98081116635,3A
25140,92050778541,1D
25141,95112479464,1C
25142,92072153401,4B
25143,96021844204,1B
25144,96102679242,4C
25145,99091995236,2D
25146,95091318976,3A
25147,95102257461,3D
25148,97050420023,2A
25149,96040958676,1C
25150,94060921982,4A
25151,91012293124,4A
25152,97110199755,1D
25153,99070917684,3A
25154,90052997865,1C
25155,94010341455,1A
25156,95041209118,3A
25157,97031244354,1D
25158,90120938754,1B
25159,94021211756,2D
25160,93082889182,1C
25161,97040944973,4B
25162,96091752281,3D
25163,91112733650,2B
25164,99031321059,3A
25165,97041261563,2C
25166,90102299033,1B
25167,91112521316,4C
25168,90041162117,1A
25169,92092583752,3D
25170,91042480484,4A
25171,91020535856,3A
25172,95062692346,1D
25173,98032829016,2A
25174,95090658505,2D
25175,94081968760,3D
25176,94012267892,3D
25177,94080707355,2D
25178,97122826643,3D
25179,95051134031,4C
25180,94060995437,3A
25181,93112313919,2C
25182,98120252379,3B
25183,91031082259,3D
25184,94010384818,4A
25185,96011758685,1D
25186,95081460146,1C
25187,96041203591,2C
25188,90022137219,4D
25189,95050282575,2D
25190,97120384127,1A
25191,97092422805,1A
25192,99021220005,4A
25193,98021085397,4C
25194,91022785068,1C
25195,95101780513,3D
25196,92110945115,1A
25197,92031633858,3A
25198,94082524147,1A
25199,91050578847,3A
25200,99091744236,1C
25201,95050762031,3B
25202,90022523975,1B
25203,97022629618,1A
25204,91122853180,4C
25205,98022536892,4C
25206,90032063232,4D
25207,96082969719,2B
25208,97030942413,2D
25209,96061951816,2A
25210,92091614552,1A
25211,97090690329,4D
25212,90040227781,1B
25213,94071935255,1D
25214,94061401089,1D
25215,98062843972,4A
25216,92122450155,1B
25217,95041174551,2A
25218,94082682935,4A
25219,96082114287,1D
25220,93040934798,4C
25221,93080864435,3A
25222,91010761106,1A
25223,94012242433,3C
25224,92013074992,1D
25225,90090532525,2B
25226,96121350638,4C
25227,99102457357,4C
25228,93112118705,3D
25229,95121583965,1C
25230,95050690215,3D
25231,91103059491,1B
25232,94103157787,1C
25233,98101101557,2C
25234,90031647011,3C
25235,95072717598,3B
25236,93111755813,3C
25237,97100806814,2A
25238,95031944489,1A
25239,90073192957,3A
25240,94082304024,1D
25241,95120790717,2B
25242,92010309389,2C
25243,93032795325,3C
25244,95031880794,4B
25245,91121210481,2A
25246,91012839445,4D
25247,94031090268,3C
25248,99100763670,2A
25249,98010704230,3C
25250,99073108126,4A
25251,98041859123,2B
25252,99091658021,4A
25253,90021627267,1A
25254,93092018086,2D
25255,96120249010,3A
25256,92111348306,3C
25257,94042682467,1B
25258,97040963213,3C
25259,92030114866,1D
25260,96122125196,4D
25261,96072775676,1D
25262,95053107095,1A
25263,93093080361,1D
25264,93032436921,4B
25265,93011888758,2D
25266,98121342747,4B
25267,96091828810,3C
25268,98052944221,2A
25269,90042490831,4D
25270,97052883013,4C
25271,97040581998,2C
25272,96051090165,2B
25273,92082565337,1C
25274,99011094593,4C
25275,91012073582,4D
25276,90040262030,4B
25277,90090371447,3D
25278,98101425121,1B
25279,92091584518,1A
25280,91111951260,3B
25281,90072845641,3A
25282,97081152438,2A
25283,94031290071,3D
25284,93052959651,3B
25285,98102621410,1A
25286,99121498612,4D
25287,98052068594,1C
25288,94110225725,4C
25289,98100381280,3B
25290,95090717233,4B
25291,96021583822,2D
25292,96052287940,1B
25293,91032949072,2D
25294,95100601606,3D
25295,99090534957,4C
25296,98022520190,1C
25297,92101471700,3C
25298,99062089346,4A
25299,94080648153,3A
25300,99061863822,2A
25301,97061418745,2D
25302,91031879112,4C
25303,95082575768,2C
25304,99061598597,1D
25305,92080473463,3C
25306,95100802717,2B
25307,98031422081,4D
25308,98030668947,3B
25309,98120443449,3A
25310,93103001287,3B
25311,97041906880,2C
25312,90080234488,1D
25313,99060547127,1C
25314,98091907371,3D
25315,96123181090,1C
25316,93012068397,1D
25317,90121956641,4A
25318,97060629355,2D
25319,95061202083,4C
25320,94060299814,3C
25321,90112438312,2C
25322,98050313573,4D
25323,92031275731,2C
25324,90072238045,3A
25325,91121157414,2C
25326,96042012994,1B
25327,92121578348,1D
25328,97031886077,3B
25329,94030919427,4B
25330,96092664646,1A
25331,95032270705,1A
25332,90120128755,3A
25333,99122168499,4B
25334,95092017454,4D
25335,98070224541,1D
25336,95080114824,4A
25337,94032875149,1B
25338,97112159874,3B
25339,95062675626,3D
25340,91101060916,4A
25341,94083004930,3B
25342,90020765111,4A
25343,92013055027,3C
25344,94102175188,2B
25345,98031103757,2D
25346,94081201377,4D
25347,94032000932,2C
25348,92022707254,4D
25349,95041570753,4C
25350,94072902818,1B
25351,95091978013,4A
25352,98051322468,1B
25353,91032943724,1C
25354,93071725909,4B
25355,97052873270,1C
25356,93012814301,3B
25357,96090791924,4A
25358,93070208629,2D
25359,94102080462,3A
25360,90020989733,1B
25361,94111058630,3B
25362,90092107330,1D
25363,97060257545,2D
25364,93012173330,1B
25365,96033140620,1A
25366,95032816255,2C
25367,96032281744,3C
25368,95021909931,1D
25369,97031487230,2D
25370,90111243010,1C
25371,95080797915,3D
25372,90031647882,4B
25373,99120257074,2C
25374,94102548555,3B
25375,92120811703,2B
25376,99111938564,2D
25377,91112372127,3D
25378,96020874099,1C
25379,92051259144,1D
25380,90092217507,1B
25381,98012354761,3B
25382,95062857572,2D
25383,95080365589,4B
25384,96103163339,4D
25385,97120124675,1B
25386,98111546379,1B
25387,91092565607,2B
25388,94111026844,2C
25389,99062301895,3B
25390,99021027756,1D
25391,97091979018,4A
25392,91072294664,3C
25393,94073143081,1B
25394,91040643191,1C
25395,91092244135,2A
25396,93102085323,3A
25397,98050711579,2D
25398,97062266750,1C
25399,97070950593,4D
25400,95012712269,1A
25401,91030755475,2D
25402,93010137075,4C
25403,99021832545,2B
25404,97090600995,2C
25405,92022501810,1D
25406,97032821646,3B
25407,90092613990,4B
25408,94072298287,1C
25409,98062305953,4D
25410,93040644653,4D
25411,99060201289,3B
25412,99062151483,2A
25413,90071443260,4B
25414,91050128080,4A
25415,97051168007,3B
25416,97072373239,1D
25417,94042965090,4A
25418,92071705067,1B
25419,94040539464,1B
25420,90042263800,2C
25421,92092981390,2C
25422,97093084493,3A
25423,96020491452,4A
25424,95033002879,2B
25425,92100664392,2C
25426,96010836661,1A
25427,91051100368,2D
25428,90070652915,2B
25429,94052935214,2D
25430,99031876306,3A
25431,94062876549,2D
25432,98061112189,1D
25433,97030822342,4D
25434,98111644107,1A
25435,96101153819,1B
25436,95122283505,2B
25437,96082259311,1C
25438,92072453969,2A
25439,91022364087,2B
25440,96123001228,3C
25441,91031108562,2C
25442,90082293629,4C
25443,98122787482,3C
25444,99120980587,3D
25445,99103138732,4D
25446,90102118901,2B
25447,96020480052,4A
25448,90050536174,1D
25449,94070390431,3B
25450,92092281926,1D
25451,97081808971,3B
25452,95062654803,4D
25453,90110874457,1A
25454,91072758548,1A
25455,93072181221,1D
25456,97052794645,4D
25457,98090960649,3C
25458,92102774123,2D
25459,90082828106,3B
25460,98031825907,1B
25461,92081162696,2C
25462,93100532131,1D
25463,99022138763,1C
25464,99020934293,1D
25465,95041242304,4D
25466,96081986713,3C
25467,96051908299,1C
25468,98071363463,3D
25469,91022683175,2C
25470,90052301402,4D
25471,98012993184,4B
25472,96120938862,1A
25473,97062711663,2C
25474,97040888101,3A
25475,94063091338,3D
25476,98082140569,1D
25477,91050282997,4C
25478,98100632201,4B
25479,99101480398,1D
25480,95080716446,3D
25481,94070904867,1A
25482,95010208047,3B
25483,91061389236,3C
25484,98050949549,3D
25485,90102795133,2B
25486,99082237352,1B
25487,92111867078,2B
25488,99092475302,2A
25489,95091044505,4C
25490,99011972635,4B
25491,92011555130,4B
25492,93082731687,2B
25493,99102331723,4D
25494,98012862149,2D
25495,96080181959,3D
25496,97111577549,4B
25497,98061654584,1D
25498,91100604687,1A
25499,95101785112,2B
25500,94051600418,4C
25501,90010753085,1B
25502,99100700631,2D
25503,99121869285,1D
25504,95040414463,4D
25505,94012023038,4B
25506,98121363249,4C
25507,90072471419,3A
25508,95070844166,2B
25509,98120712426,3B
25510,90112365151,2A
25511,91010170434,1D
25512,96050335737,4C
25513,95070284241,1A
25514,94110752863,3C
25515,94033094178,3A
25516,90123170889,2D
25517,92123176704,3C
25518,97022646413,4D
25519,99090496523,4B
25520,95071958381,1C
25521,96121508284,4D
25522,95083113936,2A
25523,96052071824,1B
25524,95112786984,2D
25525,97092381713,2A
25526,93072827310,1B
25527,91062173904,2C
25528,96040402090,1B
25529,94020874491,3B
25530,92042223741,1A
25531,99092692507,1B
25532,93010750663,2B
25533,91022118181,1C
25534,91041827123,4A
25535,92061822196,4C
25536,98062190982,2A
25537,93032373473,3D
25538,98122968719,4A
25539,96062049756,1D
25540,96071864052,3B
25541,98011320059,2D
25542,93072587713,3C
25543,99111510586,3C
25544,96051542877,1B
25545,90122713368,2A
25546,98010982205,1C
25547,97070569184,1A
25548,90082959486,3B
25549,97091975106,3C
25550,92092255204,2A
25551,94100942979,1A
25552,92041081768,4D
25553,92101464373,1B
25554,99050877171,2A
25555,90030890700,4B
25556,96062057146,4C
25557,92010886194,1C
25558,92122268664,2C
25559,90070814209,2C
25560,92051119336,3C
25561,98051203749,4C
25562,98010322052,1D
25563,95051683764,4D
25564,94061623050,4D
25565,94032221469,4B
25566,93092045839,3A
25567,92052640217,1C
25568,90011790724,1B
25569,92043025021,3D
25570,98122075853,3C
25571,96102946197,3D
25572,90121198342,1C
25573,98051390467,3C
25574,97120410969,1B
25575,90101948426,3A
25576,95021847187,4C
25577,97081759635,3D
25578,93111150793,2A
25579,94111066396,2C
25580,98091997811,4A
25581,99122750957,1A
25582,90080139721,2D
25583,99050333378,4D
25584,95102418013,1A
25585,96082839621,3A
25586,90091284940,4A
25587,97091413101,4A
25588,95030396126,3A
25589,96050560018,4A
25590,93051713988,3B
25591,94011266298,1B
25592,94072669744,4B
25593,97102785528,3D
25594,96032744979,3C
25595,96030472755,2A
25596,99013143912,4B
25597,96010871132,2B
25598,92040742606,2D
25599,90082915565,4D
25600,99102257094,4C
25601,94052732224,2D
25602,95071224921,3D
25603,95093046512,2A
25604,93070219814,2A
25605,96120675549,4B
25606,92011558591,1D
25607,93021627121,3D
25608,92051835818,3B
25609,99060452890,1A
25610,94072796716,2D
25611,96031770456,1B
25612,96081155861,4A
25613,97091910813,1C
25614,99103192659,1C
25615,91032993750,3D
25616,98080466243,1C
25617,91082065823,1B
25618,97083189845,3A
25619,97072285534,2B
25620,96021399223,4D
25621,91042387941,4D
25622,97050176702,4B
25623,94032795025,3B
25624,95121094605,4A
25625,96081487337,2D
25626,91031609438,2C
25627,99032976272,2D
25628,98092955984,3D
25629,90052658160,3C
25630,93110765558,3A
25631,90100735205,1C
25632,91040448987,3B
25633,96110845512,1A
25634,92050533502,2B
25635,98051545737,2C
25636,99071577270,1C
25637,95053083654,2A
25638,93013066240,2C
25639,98071723278,4D
25640,94042146945,4B
25641,98050195476,2C
25642,93112941741,3D
25643,92070422954,3D
25644,99090687334,2A
25645,91030688890,1B
25646,95082954936,1B
25647,99032911279,1B
25648,96091134414,3C
25649,98063023481,2A
25650,95081535644,4D
25651,94022598719,1C
25652,97101513737,4D
25653,95020251060,2C
25654,96021991609,4D
25655,99062354596,4D
25656,98022609602,3D
25657,99100744989,1A
25658,95111583407,3D
25659,97043074082,1B
25660,90062713918,3D
25661,95071157186,1C
25662,97041809787,2A
25663,97121082567,4A
25664,99031237099,2C
25665,96030957155,2A
25666,98040597321,1A
25667,90091444430,4D
25668,91072976850,1C
25669,92080954104,2A
25670,93013121493,3C
25671,90043010593,4D
25672,93121417189,1C
25673,92071895139,4B
25674,93050170692,2A
25675,97030865385,3B
25676,96040825042,4A
25677,94101311761,4C
25678,92040862692,2C
25679,95051961347,2C
25680,91080355205,2D
25681,94121324561,1C
25682,91100954232,4D
25683,90111362500,1D
