ID_Ucznia_w_klasie,Pesel,Nazwa_klasy
60356,96010347356,4D
60357,98061478108,4A
60358,98021743637,3B
60359,96081317087,3A
60360,96121677311,3C
60361,95111130517,4A
60362,99060848792,4A
60363,98071466227,4A
60364,93031854238,3C
60365,99072976238,4D
60366,92120928601,3D
60367,94032200929,4D
60368,94052803438,4B
60369,97070202140,4B
60370,99082842802,4B
60371,95031743132,4C
60372,92112018305,4B
60373,91082831154,3D
60374,94010742775,4B
60375,90110728725,4C
60376,92102939205,4D
60377,94032965976,4A
60378,90101314957,4A
60379,97092307678,3B
60380,92120551810,3B
60381,92021384593,4D
60382,95080156873,4D
60383,94020158148,3C
60384,95022556965,4A
60385,92072913160,4C
60386,95090202971,3A
60387,91101467942,3B
60388,96102147444,3D
60389,96051909771,3B
60390,99021741465,3C
60391,97112612801,3A
60392,98032224446,4D
60393,91042427421,3C
60394,95062210250,3A
60395,96011742730,3A
60396,91052085932,4A
60397,91081161575,4B
60398,91102088407,3D
60399,99112728795,3D
60400,94092225971,3D
60401,94111160212,3A
60402,99011669690,4C
60403,93032674291,4C
60404,91051704654,4A
60405,96021191573,4A
60406,90030443472,3A
60407,96112787036,4B
60408,93100191765,4C
60409,91083160275,4C
60410,91082308416,3C
60411,98070714758,4B
60412,98021399449,3B
60413,96102042374,3D
60414,95081336801,4B
60415,90102438847,3A
60416,90112070691,4A
60417,92090241209,4D
60418,91052922477,4D
60419,95112028996,3A
60420,95021273029,4D
60421,91121553807,4A
60422,95040619622,3B
60423,94041031590,3C
60424,93120486197,3D
60425,90052669713,3D
60426,95120622193,4B
60427,91063063835,3C
60428,91061805882,4D
60429,92051912182,4D
60430,96101935736,4B
60431,93110935720,3A
60432,94011762121,4A
60433,97030697535,3A
60434,90102582324,4C
60435,90030326847,3A
60436,98031028164,3C
60437,95020461777,4D
60438,96121608229,4D
60439,92121337549,4C
60440,91122558856,3D
60441,93052091881,4C
60442,91050584297,3B
60443,91050289468,3B
60444,99102394601,4A
60445,96030215756,3A
60446,94060139277,4A
60447,99081017131,4D
60448,93030182657,4D
60449,94050284303,4D
60450,98013007323,3D
60451,97041151679,4D
60452,99101551625,3C
60453,94011687910,3D
60454,94011467361,4C
60455,91061966925,4C
60456,91122286289,4D
60457,99041597907,4C
60458,92102177650,3B
60459,91030565542,4D
60460,97110621706,3A
60461,93031252456,3A
60462,93081132489,4B
60463,99032174953,3D
60464,93020697635,3D
60465,93092122912,3C
60466,90061688451,3C
60467,98010544030,4C
60468,90021453367,4B
60469,94120410050,4A
60470,99021927506,3D
60471,93060387239,3C
60472,99021051476,4B
60473,95090462430,3B
60474,91082671015,4B
60475,97091069050,4D
60476,98042972876,3B
60477,90032935740,3A
60478,92013087660,4C
60479,94090818098,4B
60480,98021270959,3B
60481,99041246443,4C
60482,93022638544,4B
60483,96033175761,4C
60484,96081402635,3B
60485,98021222543,3A
60486,93050824935,3A
60487,99021769407,4C
60488,93083012958,3D
60489,94051773358,4B
60490,90080819656,3A
60491,98081240697,3A
60492,99110550237,3A
60493,97091551528,3B
60494,94061592756,4D
60495,94040583203,4D
60496,99080587046,3C
60497,91010405873,4A
60498,97080495220,4B
60499,90061997270,3B
60500,91052939354,4C
60501,96021494331,4D
60502,99062269467,3A
60503,95100203433,4D
60504,93010626632,4D
60505,95031118426,3A
60506,99042208152,3B
60507,96110906662,4D
60508,93071134428,4B
60509,99071350716,3C
60510,96012584364,3D
60511,92122046785,3C
60512,92020500378,4C
60513,90051934933,3D
60514,91122644139,3A
60515,94041295114,3C
60516,90011451180,3B
60517,90021796653,3B
60518,97050887842,3D
60519,98091640603,4D
60520,96092896115,3B
60521,96080864535,4A
60522,94061150600,4C
60523,97091905341,3C
60524,96060433443,3C
60525,99091190747,3D
60526,90040637928,4A
60527,90060190391,4C
60528,92020156968,4D
60529,95040909668,4D
60530,97050713680,3D
60531,95120661330,4B
60532,96042476567,3A
60533,98042796506,3A
60534,96062425440,3A
60535,92100213183,3A
60536,92040503298,4D
60537,91031934938,3D
60538,92032705581,3A
60539,91112060862,3D
60540,99062789420,4B
60541,93100733075,4B
60542,99091672670,3A
60543,94010770406,4A
60544,97072940673,3D
60545,93040162638,4D
60546,91040391827,3D
60547,98100865276,4C
60548,99051990336,3D
60549,95072262227,3D
60550,96090232335,4D
60551,91042381303,3C
60552,95121455589,4B
60553,98101238291,4C
60554,93062362229,4B
60555,92120159728,4D
60556,91100773141,4A
60557,93052012055,3B
60558,97081206281,3D
60559,98012976822,3A
60560,99040360762,3C
60561,99030253887,3B
60562,97012413652,3C
60563,93123025524,4C
60564,95040522768,4D
60565,99022572354,3B
60566,94010542177,3B
60567,95033004123,4D
60568,95060204680,4D
60569,97022442248,4A
60570,91011298724,3B
60571,98041535801,3A
60572,98123073737,3A
60573,91031144393,3D
60574,92061919722,4B
60575,97011462800,3C
60576,99112437208,3A
60577,90020727975,4B
60578,92122426824,3B
60579,94121418965,3B
60580,99012096341,4A
60581,95073156497,4A
60582,94040299720,4B
60583,96071830271,4C
60584,92011748240,3A
60585,92013070509,4A
60586,92062060731,4D
60587,92022717028,4D
60588,90100675576,4D
60589,92050694683,3A
60590,98032929853,4D
60591,95040417756,4B
60592,91092309302,4B
60593,94041165644,4B
60594,91081679045,4D
60595,98061121891,4D
60596,98121194450,4C
60597,91040227771,3D
60598,96052185927,4A
60599,96092397609,3B
60600,96111914129,3C
60601,98070458036,4A
60602,90062390034,3A
60603,92102166441,3B
60604,96100871806,3B
60605,99050643167,4B
60606,96061061830,4C
60607,96071617216,3D
60608,96042504288,3B
60609,98122155977,4C
60610,91080388757,4B
60611,94051882319,4A
60612,99101136596,4C
60613,92062442414,3C
60614,98100984865,4D
60615,98080338683,4D
60616,94061231190,4C
60617,97040534125,4D
60618,99040658881,3B
60619,99122046890,3D
60620,98061799588,4D
60621,94090322038,3B
60622,90111484642,3D
60623,93101062219,3D
60624,92031871975,3C
60625,99102007279,3B
60626,90091658363,4A
60627,98112213504,4B
60628,90050638296,3B
60629,91120762200,4D
60630,96051450680,3A
60631,93031051628,4C
60632,90122817963,3A
60633,90011681435,3A
60634,95090354913,3D
60635,94010644459,3B
60636,97121673604,4C
60637,95062879938,3B
60638,99013184717,4C
60639,94032943329,3B
60640,99052336447,4C
60641,98072004235,4B
60642,90030155896,3C
60643,98091751857,4B
60644,91010175989,4B
60645,94012594332,4C
60646,97052482120,4A
60647,91082956428,3A
60648,90082573020,3B
60649,94062881714,4C
60650,90080728637,3A
60651,97112243995,3C
60652,91090817102,3D
60653,97013163747,3B
60654,91110996800,3C
60655,97050229929,4C
60656,95032193448,3D
60657,96050587325,4C
60658,96040356719,3D
60659,90031581393,3D
60660,98032910745,4A
60661,93041834165,3B
60662,91010886845,3B
60663,98120881881,3B
60664,91060737603,3A
60665,99091305589,4B
60666,99100892293,4A
60667,94092271125,4B
60668,90021069085,3C
60669,96040433717,3B
60670,94072904155,3C
60671,96071525777,4B
60672,99020918437,3A
60673,98121258657,3D
60674,96082577965,4A
60675,99020437123,3C
60676,92052034957,4D
60677,99032317952,4A
60678,92082930782,4C
60679,91100164611,3C
60680,95091107176,3C
60681,92030489313,3C
60682,95102730722,4B
60683,96121089673,4A
60684,92050919104,3C
60685,90102264879,3A
60686,92121102855,4C
60687,90053132155,3A
60688,92110898949,3B
60689,97080128443,4D
60690,92043036476,4A
60691,93010833766,4D
60692,99042220075,3D
60693,93091118435,3D
60694,93122591633,4A
60695,92012456911,3C
60696,91032562059,3C
60697,97051660752,3A
60698,91092923380,3D
60699,94120817093,4C
60700,90120207038,4B
60701,94030536002,4B
60702,98010920113,4C
60703,97021495841,4C
60704,95030911846,4D
60705,95052888090,4D
60706,92010422460,3C
60707,95032285260,4A
60708,94092546368,3C
60709,98120210603,4D
60710,97013124159,4C
60711,97060334796,3D
60712,93060779250,4D
60713,96121182673,3D
60714,96042597776,3B
60715,90020146268,4C
60716,91020922292,3B
60717,98072959146,3A
60718,94022212978,3B
60719,94082004962,4D
60720,99062525752,4A
60721,92042025800,4B
60722,90071576399,4B
60723,92100244435,4D
60724,90071135398,4B
60725,97071666590,3B
60726,98052413714,4C
60727,91101502373,4D
60728,97061764976,4A
60729,96062499315,4B
60730,98060727470,3A
60731,96022148857,4D
60732,95062930286,4C
60733,94011250312,3C
60734,93090349447,4D
60735,92010667652,3A
60736,93021291296,4A
60737,99091464316,3D
60738,95010904882,4D
60739,94070181626,3C
60740,95122934166,3B
60741,94020645338,4D
60742,95020431341,3D
60743,98120779414,3C
60744,98042617315,4B
60745,92012133522,3C
60746,94101378445,4C
60747,92052371087,4B
60748,93030396092,3D
60749,98012318978,3D
60750,94052978455,3A
60751,95090413177,3A
60752,91052345047,3D
60753,99050796032,3B
60754,92050807898,3C
60755,91011116462,3D
60756,93082548706,3C
60757,94093031340,4B
60758,97041801840,3D
60759,92093032095,4C
60760,93011474791,3A
60761,97012469257,4D
60762,98081062189,4B
60763,96082978087,4A
60764,99010338799,4D
60765,97092957460,4D
60766,93021306857,3C
60767,97091034827,3C
60768,97072939914,4D
60769,95020311492,3C
60770,93060478227,3A
60771,92063058858,3B
60772,96121217704,4D
60773,98031885561,3B
60774,94021899026,4D
60775,91100488414,4B
60776,92101177552,4C
60777,98060928468,3D
60778,93021513974,4B
60779,94102345473,3D
60780,90041216465,3B
60781,95050976889,4B
60782,99030942295,3D
60783,96100906050,3D
60784,98061454986,4B
60785,99070292561,4B
60786,95052267701,4B
60787,99040946726,4B
60788,91102084069,3C
60789,92112534579,4C
60790,93111270437,3B
60791,90031414411,3D
60792,93090273627,3D
60793,99042192910,4D
60794,97070165922,4C
60795,92040762404,4A
60796,96041833721,3D
60797,95111408197,3A
60798,90120445285,4A
60799,92050154914,3C
60800,96091746169,3C
60801,97051276890,4B
60802,94020979851,4B
60803,98032451996,4D
60804,97021828636,4B
60805,94090251633,4D
60806,93040856164,4C
60807,95041696066,4D
60808,99091506201,4D
60809,95032908473,3C
60810,97033055611,3A
60811,99071245193,3D
60812,92080336023,3C
60813,99110636562,3C
60814,95072803093,3B
60815,94061008675,4C
60816,96021278861,3A
60817,98061065722,4A
60818,97060376875,3A
60819,99122325955,3B
60820,97041534261,4D
60821,90081747921,4D
60822,92080335749,4C
60823,92091954708,3A
60824,92011818798,4B
60825,97011641203,3D
60826,93030260922,4C
60827,99022723705,3B
60828,91020915285,4C
60829,91072052246,4D
60830,94060622890,3B
60831,96052511876,4C
60832,94011144491,4D
60833,98100447052,4A
60834,97110430490,3D
60835,99011660301,4B
60836,94092884840,4A
60837,95030527342,3C
60838,98010375135,3C
60839,94101513378,4B
60840,92082274864,4A
60841,96080988297,4B
60842,96010860022,4B
60843,98040364806,3C
60844,93112474397,4A
60845,93092945887,3C
60846,90031791512,4D
60847,90051883619,3A
60848,93021371006,4A
60849,94090721981,4B
60850,94061034328,3B
60851,98081688732,4B
60852,99061203709,4B
60853,92102703176,4A
60854,90063033044,3D
60855,99050398647,3C
60856,96041792547,3A
60857,94052274728,3A
60858,96111607791,4C
60859,98051079575,4D
60860,90121883572,4A
60861,94103171411,4D
60862,91100216110,4C
60863,90080844445,4A
60864,93052690721,4C
60865,93101485476,4A
60866,91030512735,4A
60867,94050656083,4B
60868,97053154237,4A
60869,98122693521,3C
60870,97103116365,3A
60871,98041295853,3B
60872,97091550565,4C
60873,90063006994,3A
60874,92032722041,4A
60875,95042465474,3C
60876,97070382189,4B
60877,98060724729,4C
60878,98102185332,4A
60879,99092475296,4D
60880,98032041322,3A
60881,95031410139,3D
60882,99020442008,3B
60883,96092458780,4C
60884,94011807941,3D
60885,95081483527,4D
60886,97122530380,4D
60887,99101883924,3B
60888,93010204926,4A
60889,93021733981,3D
60890,97031959726,4B
60891,95012876411,3A
60892,91041967849,4C
60893,95051797348,3C
60894,95012358603,3D
60895,95091572590,3D
60896,99043059450,4D
60897,96022384743,3A
60898,97072311963,4D
60899,90020820036,3A
60900,96050541211,4C
60901,97042498272,4C
60902,98092253587,3C
60903,91021396706,4C
60904,94121998810,3B
60905,99071765361,3C
60906,97091493198,4A
60907,91112225517,4D
60908,95010424173,4C
60909,97061161674,4A
60910,96101424690,4B
60911,91060337469,4B
60912,99122953411,4C
60913,90010662448,4B
60914,90051556858,3D
60915,91090905142,4B
60916,97021313367,4B
60917,98111326225,3B
60918,92031675463,4C
60919,91080293994,4C
60920,96040945175,4D
60921,98021585989,4A
60922,90021597261,4A
60923,96102137977,4B
60924,95092728778,4D
60925,97022800310,4B
60926,91021513543,4D
60927,92020513138,4C
60928,94060775376,3D
60929,91081765229,3A
60930,95032613999,4C
60931,93060522520,4B
60932,94061996284,3B
60933,98052524111,4A
60934,93031699811,4B
60935,98042180604,4B
60936,90122342931,4D
60937,95031213992,4B
60938,92112942554,4A
60939,97122051054,3A
60940,94040601136,3C
60941,92081331720,4D
60942,90060986826,4A
60943,92012236263,4B
60944,94090521833,3C
60945,95013017851,3B
60946,91111430152,4C
60947,94111923684,3B
60948,94062860571,4B
60949,94050749127,3A
60950,93050169629,3C
60951,97071751599,3A
60952,91101107394,3C
60953,98071734753,3C
60954,93052043741,3C
60955,90123084650,3A
60956,92111764740,4B
60957,92080834637,3B
60958,93041637850,3D
60959,97022143330,3B
60960,96071500134,3C
60961,99120749320,3B
60962,99111681677,4C
60963,97070119624,3B
60964,91011943969,4A
60965,92012943637,3A
60966,94040857070,4B
60967,90051756807,4B
60968,96092551001,3D
60969,92040497605,4C
60970,90101356043,4B
60971,92052712996,3B
60972,98120534635,4C
60973,92040856426,4B
60974,99032530726,3A
60975,99100493869,4C
60976,97030506448,3A
60977,90022112324,4B
60978,93031461667,3D
60979,98082348066,3D
60980,92022525674,3B
60981,90032773937,4C
60982,96032970480,4A
60983,94062183670,4B
60984,92013075573,4D
60985,96060359806,4D
60986,91050385409,3C
60987,96091502015,3D
60988,96021020963,4A
60989,99122178560,3D
60990,95012803349,4D
60991,98102235563,4D
60992,97100620827,4D
60993,98011631481,3D
60994,99050435490,3A
60995,96043050412,3C
60996,94013045882,3D
60997,91111120998,3D
60998,95022683913,4B
60999,94081320522,3C
61000,93091084978,4B
61001,91012100875,3C
61002,94110872156,3B
61003,90032294380,4A
61004,94122917050,3B
61005,94082470639,4C
61006,96092671967,4C
61007,95121874704,4A
61008,94050503569,3A
61009,93042881296,4D
61010,98072454092,4D
61011,96082923902,3D
61012,90072789756,3C
61013,97073052094,4A
61014,97090642531,3A
61015,94112622223,4B
61016,91042982375,3D
61017,94012217217,3C
61018,90121454187,3C
61019,92010361419,3A
61020,90091630260,4D
61021,98042665714,3B
61022,97052163407,4B
61023,96051547476,3C
61024,94111815099,3D
61025,95091050283,3B
61026,98081161048,4B
61027,91090363375,4D
61028,91051077673,3D
61029,93070310324,3B
61030,99091330866,4C
61031,95072491397,4D
61032,92062825273,4C
61033,92100172916,3C
61034,90122593337,3A
61035,97030415580,4A
61036,95031392916,3D
61037,93061677113,4A
61038,98022553154,3A
61039,90081595456,3D
61040,92100766483,4D
61041,90061392839,4B
61042,91090742437,4C
61043,91042129590,3D
61044,92050257648,4B
61045,95040786719,3B
61046,97111653263,4A
61047,97101761383,3A
61048,92120321787,3C
61049,96011825529,4A
61050,95112043782,4C
61051,97062467953,4A
61052,91042028943,3C
61053,94071306484,4D
61054,97120488999,4B
61055,97061277830,3B
61056,90061039769,3D
61057,90070266198,4A
61058,93101737719,4B
61059,93050350614,3C
61060,96090422756,4B
61061,96113081320,3C
61062,90032427720,3D
61063,97120480380,4D
61064,97121700324,4A
61065,91091266462,3C
61066,92050420677,4D
61067,90112948136,4C
61068,98032586225,4A
61069,93031332549,4B
61070,90091085251,4D
61071,92082881149,4D
61072,93092268542,4B
61073,91090164433,4C
61074,92072410308,4D
61075,92011241545,3A
61076,97101893619,3C
61077,90022813638,3D
61078,96042004016,4C
61079,96010244547,3C
61080,98100870205,4D
61081,94112365487,4B
61082,91081657658,3B
61083,90022776243,3C
61084,92022099056,4C
61085,98011116249,4C
61086,91052411850,3A
61087,91121058487,3B
61088,99081749391,3C
61089,91090663215,3D
61090,94083196110,4D
61091,98101111475,4A
61092,93090802078,3C
61093,91090669433,3A
61094,98083024880,4A
61095,90022718803,3C
61096,92061845171,3D
61097,95051060480,4C
61098,97092437964,4B
61099,97042820738,3D
61100,93041906189,4B
61101,92032041276,3B
61102,97073118385,4B
61103,97012404841,4C
61104,93082405933,3C
61105,92050290582,4D
61106,97121796365,3C
61107,98110270853,4C
61108,93082486006,4B
61109,91051863320,3A
61110,90022405608,3C
61111,98091890725,3C
61112,97010321641,3A
61113,91081722941,4A
61114,95022514114,4B
61115,90021282217,3A
61116,94073095616,4D
61117,92061533670,3D
61118,96110246405,4B
61119,90030147635,4B
61120,98092821014,4C
61121,93101336376,4D
61122,99110486334,3B
61123,92040495528,3B
61124,92110979217,3C
61125,91082889485,3D
61126,91073086293,4C
61127,90122185888,4D
61128,97061434280,4A
61129,93040588294,4B
61130,98122350952,4C
61131,92041620358,3D
61132,93102589612,4B
61133,90080138447,3C
61134,98010765161,4B
61135,95112527600,3B
61136,99100145636,4C
61137,92102221496,4D
61138,91092496945,4D
61139,90012359685,4A
61140,95092749621,4A
61141,95020586249,4A
61142,95090588156,3B
61143,96021873288,4D
61144,97020647058,3D
61145,95052213887,4B
61146,97110205331,4C
61147,99022887063,4C
61148,99101605690,3D
61149,97020972848,4D
61150,92062956874,3C
61151,98072046024,4A
61152,97111102750,4B
61153,95113092273,3D
61154,95022079143,4C
61155,99091895604,3C
61156,97090532746,4C
61157,99040809522,3D
61158,97061377837,3D
61159,92070299675,3A
61160,94010439402,3A
61161,98052361499,3A
61162,91112104742,3C
61163,94011676640,4A
61164,98091823611,4D
61165,99083008830,4A
61166,94010798523,3B
61167,99051812177,3D
61168,95021233461,4A
61169,90021940465,3C
61170,92092941404,3C
61171,91030736180,3A
61172,91042508034,4C
61173,92120864886,4A
61174,98020627998,4B
61175,95010826708,4B
61176,95091238241,3D
61177,90122655204,3D
61178,94052969033,3D
61179,98022717037,4A
61180,99041462500,3A
61181,90081292766,4A
61182,99121379924,3A
61183,95072266511,4D
61184,95070815939,3B
61185,91102769951,4A
61186,97060952761,4D
61187,96011785773,3A
61188,90041375827,3B
61189,91052961218,3A
61190,94072667971,3A
61191,95122770481,4B
61192,91010737189,3D
61193,98012215695,3C
61194,99031820886,4D
61195,92022549483,4D
61196,94061646882,4D
61197,95110565664,4D
61198,97121205751,3C
61199,97121933276,4A
61200,92062602614,3C
61201,90102991782,3A
61202,98040582538,4B
61203,96102978877,4C
61204,95050450899,4B
61205,99090487194,4A
61206,97090995035,3B
61207,94041757225,3B
61208,95110605489,4D
61209,97110814038,3C
61210,94031878365,4B
61211,96042293863,4C
61212,97081700501,3A
61213,90021280499,4C
61214,91121914514,3C
61215,93071381356,4C
61216,90110652820,3C
61217,97072159365,4A
61218,98092103332,3C
61219,96070793634,4A
61220,97101973504,3A
61221,98052499257,3D
61222,96072179005,4D
61223,92080552289,4A
61224,95070727647,3A
61225,98072497493,3B
61226,99102036147,4A
61227,91073051879,4C
61228,94091343089,4C
61229,99021233346,4B
61230,94040354232,4C
61231,97111366077,3A
61232,93022360315,3B
61233,99102675966,4A
61234,92040289716,4D
61235,93051830605,3B
61236,99120718276,3D
61237,97081125173,4B
61238,96012236469,4D
61239,97032206018,4B
61240,97061972674,4C
61241,92061653482,4C
61242,96082328035,3B
61243,94033067356,3B
61244,92113093778,4A
61245,94050209991,3D
61246,90120884895,3C
61247,94050892610,4D
61248,90012379773,3C
61249,98042833472,4C
61250,95073182393,3A
61251,95091284426,3D
61252,96120343509,3A
61253,91071338538,4B
61254,97092763908,3A
61255,91032588297,3A
61256,94121147832,3B
61257,99032154223,3B
61258,99122159343,3D
61259,93040177681,3C
61260,91071070906,3B
61261,97020628534,3B
61262,96040121995,4C
61263,90030782870,4C
61264,93040426723,4C
61265,99072302743,3B
61266,99082613121,4B
61267,99033028817,3A
61268,92030775188,4C
61269,94032621054,3A
61270,93070329975,3B
61271,96042617755,3D
61272,97042323880,4D
61273,98071755798,3D
61274,94071914715,4C
61275,92071765638,3B
61276,98071020993,4D
61277,97020317638,3A
61278,97122882715,3C
61279,92092796981,3D
61280,99020192859,4C
61281,97102323568,4A
61282,93102167937,3D
61283,98021310361,3C
61284,97100736052,4D
61285,92080423321,4B
61286,93051164258,4D
61287,98040206810,3B
61288,94122238638,4D
61289,96041439620,4C
61290,96102389343,3A
61291,90100520616,3C
61292,96102807922,3C
61293,97122650284,3D
61294,90072843731,3A
61295,99033165127,3C
61296,94090114972,4B
61297,92061973182,4C
61298,90021794149,3C
61299,94020213742,4D
61300,93081127122,4B
61301,99110116868,3A
61302,92070367152,4A
61303,92090506821,3B
61304,94061183428,4C
61305,97083091232,4C
61306,94072625724,4B
61307,94051035618,3B
61308,97092327834,3A
61309,95101264103,4C
61310,98112205060,3C
61311,98012277893,3B
61312,91030635458,3A
61313,92042616701,3C
61314,93060284482,3C
61315,90021160892,3C
61316,90041047799,3A
61317,97090633119,4D
61318,91111213643,4A
61319,92020368011,4A
61320,93021064517,3C
61321,93041340114,3B
61322,95120515264,3C
61323,94113031901,3D
61324,90081812757,3D
61325,97061443909,3A
61326,92041791852,3D
61327,98080744284,4D
61328,97091556462,4A
61329,94011322008,3A
61330,98022307616,3A
61331,93032150746,4C
61332,98061259635,4C
61333,95071323743,4A
61334,99012152038,4A
61335,97042326036,4B
61336,97032291119,3D
61337,90021249021,3D
61338,97032260256,4A
61339,93101563796,4C
61340,91083172485,3B
61341,94030268255,4D
61342,93071301178,4B
61343,94052210801,3A
61344,90101212071,4A
61345,92062215476,4A
61346,91120985722,3D
61347,94111327129,4C
61348,95021439669,3C
61349,97011776976,3A
61350,97011200004,3C
61351,94061881319,4D
61352,92102550297,3B
61353,93122866333,4D
61354,93051505556,3B
61355,99022642352,4A
61356,98022277122,4C
61357,99122850633,4D
61358,93102431667,3A
61359,96122228806,3C
61360,97031762353,4D
61361,91100747993,4C
61362,96021064259,4A
61363,97082656542,3D
61364,94012781361,3B
61365,96041909251,4C
61366,91040944650,3D
61367,94061125170,4B
61368,93083102389,3D
61369,91102077984,3C
61370,98100336877,4B
61371,92032033015,3A
61372,94080830705,4B
61373,92021537878,4C
61374,94070717227,3D
61375,95032001466,3B
61376,91101388157,4C
61377,94050492117,3B
61378,93082980944,3A
61379,94042057157,4D
61380,97081099959,4C
61381,95061717826,3D
61382,93090695159,4C
61383,99031098216,4C
61384,93112345385,4A
61385,95103113726,3A
61386,99092845073,4C
61387,94100737076,4A
61388,95021580648,4A
61389,98021475699,4A
61390,97091973371,4D
61391,99040713744,3C
61392,90092535687,4B
61393,92040989531,4C
61394,99073049764,4D
61395,90091288593,4A
61396,93103013299,3A
61397,93052614301,3D
61398,97081840494,4D
61399,91021397615,4A
61400,90072510042,4A
61401,93041046539,4A
61402,95020513184,3C
61403,97020242130,3A
61404,91082724713,4D
61405,91040432773,4A
61406,92020373996,3C
61407,96100156905,4D
61408,91080396673,4A
61409,99010122420,4D
61410,97032851218,4D
61411,96032484147,3A
61412,91072339774,4A
61413,98031130371,4A
61414,98081784032,3D
61415,91110892939,3A
61416,99121657774,4D
61417,97081918728,4A
61418,90011848366,4C
61419,97062542997,4B
61420,98051288595,3C
61421,95032259852,3B
61422,93072924796,3A
61423,95060583646,4C
61424,96052521091,3C
61425,91121904900,4B
61426,95081798588,4A
61427,91091643041,3C
61428,91110231600,4D
61429,93052071625,3B
61430,91103145163,4C
61431,98010397812,3D
61432,96030658186,4A
61433,99090429389,3B
61434,94070438094,3C
61435,94032149237,3A
61436,98021126410,4B
61437,96082441239,4D
61438,91122407181,3A
61439,98110383429,4B
61440,92030792198,3B
61441,92072545767,4C
61442,92010157395,3C
61443,91120818550,4B
61444,97062403128,4A
61445,94121084582,4D
61446,93061094442,4C
61447,95090656251,3B
61448,91041313855,4B
61449,97072842401,3D
61450,94042180033,3A
61451,90101612482,3A
61452,96091397945,4C
61453,96101098178,3D
61454,93091027133,4A
61455,93082696270,3B
61456,96052724951,3A
61457,98071124857,3C
61458,92110777952,3D
61459,93042779188,4D
61460,96031664672,4A
61461,98042968091,3B
61462,92010624336,3C
61463,90082476323,3D
61464,96030506731,3D
61465,96111079648,4B
61466,97092349542,3A
61467,97102669796,3C
61468,92071485114,4C
61469,95012436565,3D
61470,90022742516,4B
61471,94041219688,4A
61472,94092751117,4A
61473,93071413460,3C
61474,95042348016,3C
61475,96081551810,3B
61476,91010722631,3B
61477,98102571784,3B
61478,98090902407,3C
61479,97111703685,3B
61480,94011644946,3A
61481,94030343596,4D
61482,96120548232,4A
61483,90060667974,4B
61484,91020244581,3B
61485,99120764949,4C
61486,99022427678,4C
61487,98092225825,4D
61488,96080125764,3B
61489,96071780699,3C
61490,95012702174,3C
61491,97011869867,4B
61492,99110543664,3C
61493,95072368145,4A
61494,95011730561,3B
61495,93113042908,4C
61496,94010298986,3D
61497,99051886257,3A
61498,91012332122,4B
61499,93050328262,3A
61500,92120845287,3B
61501,97060118745,4B
61502,93080765897,3C
61503,94072041304,3A
61504,90022664319,3A
61505,96030406246,3A
61506,91123151652,3C
61507,93060383341,3D
61508,94051305849,4D
61509,90052517221,3C
61510,96020268050,4A
61511,93102480869,4C
61512,90081903158,3D
61513,97041030002,4D
61514,94102839851,3D
61515,97020185220,3A
61516,92041629760,4C
61517,91013116064,3C
61518,98121063460,3D
61519,95072637283,3D
61520,95011669166,3A
61521,97053153120,3D
61522,99122465404,3C
61523,91123131076,4C
61524,98081286718,4C
61525,99061337211,3C
61526,91030660391,3B
61527,92081255631,3B
61528,95120755574,4C
61529,90013146158,3B
61530,99053004796,3D
61531,93102412068,4D
61532,94071020063,4B
61533,99120756108,4D
61534,99120881697,3B
61535,99062412568,3A
61536,90031873683,4D
61537,94032862853,3B
61538,97040828097,3C
61539,98061216456,3C
61540,94101738915,3B
61541,99040306920,3D
61542,95100395057,3C
61543,96042722699,4C
61544,99031736772,4B
61545,98091099643,4B
61546,99072557723,3D
61547,99062346212,3B
61548,99060366234,3B
61549,95052174704,3D
61550,96080839326,3B
61551,99121385657,3B
61552,99082422891,4C
61553,91042162335,4A
61554,94101575927,3A
61555,93061135916,4C
61556,95110845393,4A
61557,93022709017,4D
61558,94110199747,3A
61559,96111945037,3C
61560,91091572516,4C
61561,92122892362,4C
61562,95112149426,3C
61563,98113048756,3A
61564,95032645716,4D
61565,94021739120,3B
61566,94092815444,3B
61567,92080607255,4D
61568,90091028560,4D
61569,97010843347,3B
61570,98092868419,3D
61571,98111415006,3A
61572,95013144533,4C
61573,94082882175,3C
61574,99021289545,4C
61575,95071143912,4D
61576,98021801555,3B
61577,92012568593,3D
61578,96022511996,3D
61579,94050148391,4C
61580,97112562328,3A
61581,95010749779,4B
61582,98012294155,3C
61583,91071241650,4D
61584,98113020943,4A
61585,91071554008,3C
61586,95011343248,4C
61587,96061046624,3D
61588,95021354519,4D
61589,90100331500,3A
61590,91110532299,3A
61591,92070120432,4C
61592,93111558270,4C
61593,93111654785,3D
61594,96032439734,3A
61595,99123135007,3D
61596,95120865437,4D
61597,95121611884,3B
61598,91111589375,4D
61599,99052571493,4B
61600,90060202133,3C
61601,98100765903,4C
61602,94072759236,3B
61603,99080476281,4C
61604,91040890814,3A
61605,95020873688,4B
61606,94121836219,4B
61607,95020430852,3C
61608,97102819849,4B
61609,96010892351,4B
61610,94080723609,3A
61611,92062315114,3C
61612,99091045634,4C
61613,98012355632,4C
61614,90042798564,4A
61615,93031290890,3C
61616,91100711554,4D
61617,91111274963,4B
61618,96041115759,4B
61619,96040298624,3A
61620,92022587025,3C
61621,95031279132,3C
61622,97081078426,3A
61623,96022010068,3D
61624,95011674447,4D
61625,92122186654,3C
