ID_Ucznia_w_klasie,Pesel,Nazwa_klasy
38121,97092395444,4A
38122,90100267386,4D
38123,93042826668,4D
38124,96060707210,4B
38125,96122654731,3D
38126,94071548185,4B
38127,91051662332,4D
38128,92022120954,2C
38129,92060708381,4B
38130,91032018079,3B
38131,95111846737,3B
38132,90121329155,3D
38133,97010284591,4D
38134,92041719443,2A
38135,92032496717,4D
38136,98033097933,3A
38137,99101621913,3D
38138,93080894793,2B
38139,94091767346,4B
38140,93061673218,3D
38141,93071299107,4A
38142,95093072692,3A
38143,91113008922,3C
38144,94010860462,2C
38145,95091598943,3C
38146,90080554362,2C
38147,92012114251,2B
38148,97121295543,2D
38149,95122926400,3C
38150,96070382069,2C
38151,92042891186,4C
38152,93080290186,3D
38153,92022197815,2C
38154,90052860909,4D
38155,93062105367,3A
38156,96020780619,4B
38157,90051072848,4C
38158,90022170139,3B
38159,92053174924,4C
38160,96061116523,4C
38161,98110448757,4A
38162,98062977033,2D
38163,94052637338,4B
38164,97062072113,3B
38165,99100816880,4D
38166,96020425370,3A
38167,99102688528,3C
38168,95061259177,4B
38169,91090499728,4D
38170,93122867679,2B
38171,95022780139,2D
38172,92122924216,2A
38173,90120731043,3C
38174,94042382442,4C
38175,98032039525,3A
38176,91090194500,2A
38177,92010505532,3D
38178,98110576973,4C
38179,92010288293,3D
38180,99032505357,2C
38181,91011391458,4C
38182,95092224816,4D
38183,92092024996,3C
38184,91112901691,3D
38185,90033028852,3D
38186,98051832855,3D
38187,95032309427,4D
38188,98082923722,3C
38189,92031939800,3D
38190,90052269456,3D
38191,90012021762,2A
38192,94062430604,2A
38193,92051231713,4B
38194,98020912779,4D
38195,97021655874,4B
38196,99081597635,2C
38197,98031511114,4B
38198,90111656021,2B
38199,96042045866,2B
38200,94041789004,2A
38201,95072899089,2A
38202,90060693733,4B
38203,90112999316,3C
38204,93090613436,3C
38205,98071436167,4B
38206,96102802774,4B
38207,94061480389,4C
38208,93062054111,4B
38209,95010683631,3D
38210,92041934653,4C
38211,98022094336,2D
38212,98042469035,2B
38213,91091960953,4A
38214,97083065350,2C
38215,99051140892,3C
38216,98053188923,2D
38217,93051176352,4C
38218,93101390163,4C
38219,93021909852,3D
38220,93102135684,2C
38221,97111519680,4B
38222,91121021016,3D
38223,96122880570,4A
38224,93041570346,3D
38225,97092599053,4C
38226,99012387197,4B
38227,92070900098,4C
38228,93051191421,2D
38229,96072380966,4D
38230,90111749653,2A
38231,90040386310,3B
38232,91072978012,3D
38233,97120656534,4D
38234,94122252225,4B
38235,93121661243,2C
38236,94052817992,3C
38237,93021168969,2A
38238,95060124184,3C
38239,95040401047,2C
38240,98032054069,4B
38241,91030432604,2A
38242,93011182340,2A
38243,94010553430,2C
38244,97091626910,3B
38245,93031235477,4D
38246,96021393531,4D
38247,92112834655,3B
38248,91041162862,3A
38249,94123077726,2A
38250,93070583247,3B
38251,92012272841,3A
38252,92102611828,2B
38253,92112108293,2A
38254,94030809922,3B
38255,90051370908,4A
38256,91062520249,3B
38257,92121587234,3A
38258,98032731410,2D
38259,91032979576,4A
38260,99052619971,3A
38261,92051469752,4A
38262,92072095361,2A
38263,91051943451,3B
38264,92091228315,2C
38265,94112927458,3D
38266,96060857410,3D
38267,93090429776,4A
38268,96022235483,4B
38269,94103001673,3A
38270,97110400200,3A
38271,96120227197,3B
38272,95121751579,2B
38273,97041194575,3D
38274,98071365717,3B
38275,94061550141,3B
38276,96071446036,2D
38277,91102635074,2D
38278,91011231224,4C
38279,99010292848,2A
38280,91042509288,4C
38281,98030733971,3B
38282,97040313827,3C
38283,94101716191,4C
38284,97052465738,3C
38285,93053038506,4B
38286,97022122111,3D
38287,96121653038,3C
38288,90122855499,3C
38289,99082254140,3A
38290,93102794362,3A
38291,94060152252,2B
38292,90070772222,4A
38293,92020790751,3A
38294,93111877443,2C
38295,92082156160,4C
38296,98011690921,3D
38297,90071520329,2D
38298,91061821471,3A
38299,92040615207,2D
38300,94060785195,4C
38301,96072188687,2A
38302,98011864517,3D
38303,97032480072,2D
38304,91100129331,2B
38305,99100732878,3D
38306,95031788047,3B
38307,91031894496,2A
38308,99050208827,3D
38309,95081330720,2C
38310,92111247230,4A
38311,97071140609,4D
38312,91090728130,3C
38313,91091948634,2C
38314,90090888947,4B
38315,92060866520,2A
38316,92081758073,2B
38317,96040103755,4A
38318,94102987943,3D
38319,94020118436,3D
38320,95040989426,4B
38321,95020613174,2B
38322,93070373134,4B
38323,92030758154,2B
38324,92032795106,3B
38325,91091846208,4D
38326,99090956731,4D
38327,96060960338,4A
38328,96032335719,4B
38329,90080364286,2C
38330,92082745229,4A
38331,99060912206,4C
38332,91020806606,2B
38333,91122276361,2B
38334,97042389396,4D
38335,93021359220,4C
38336,97060923046,4D
38337,91123035752,4B
38338,98042806308,4D
38339,91090222603,4D
38340,98040713068,3C
38341,94062573439,2A
38342,92011864089,2A
38343,93011433033,3A
38344,97120222663,3D
38345,93070989845,3D
38346,91120433041,2A
38347,91072287350,4C
38348,92081333203,3A
38349,97031026158,4D
38350,91040950871,2A
38351,91121824039,3D
38352,92051294448,3A
38353,95092928994,3C
38354,93100507465,2D
38355,97021731987,4D
38356,91110428103,2D
38357,99101776828,2C
38358,91091806633,4A
38359,98073104965,4D
38360,93052295476,2D
38361,93040698041,2B
38362,90052959100,3A
38363,97102472163,2C
38364,97040481489,4B
38365,96062548576,3B
38366,99060607061,4D
38367,90022363669,4B
38368,97052811577,4B
38369,99041772375,2C
38370,99042867588,4B
38371,99061147937,3D
38372,90102745985,2B
38373,97022008114,4B
38374,93120338586,4B
38375,90033073609,4A
38376,99040999540,3A
38377,99081482913,4C
38378,97113079223,2B
38379,90031909319,4C
38380,91022048374,3B
38381,98112251948,3B
38382,99052885507,2A
38383,91051290393,4A
38384,97111699131,4B
38385,96110631146,4C
38386,98101032222,3D
38387,97021244506,3B
38388,90050599489,2B
38389,97011748900,4B
38390,98040980916,2C
38391,95090735060,4A
38392,95071277776,2C
38393,92030868727,4C
38394,93011874041,3C
38395,91092576236,2C
38396,94032476241,3C
38397,95011912141,2B
38398,91111044069,4C
38399,94091826333,4D
38400,91053094032,3C
38401,98030194367,2A
38402,98070179278,4B
38403,91092573486,2B
38404,91033124562,2A
38405,90012627685,2D
38406,91111560752,2C
38407,96072420255,2D
38408,94052121044,4B
38409,96091312014,3D
38410,99081249358,3A
38411,96102321262,4D
38412,95101599689,4C
38413,90110414451,4C
38414,99062793427,2B
38415,91012807055,4C
38416,98090150404,4D
38417,93061563027,3D
38418,97052042175,4B
38419,91112019149,4B
38420,97030968590,3D
38421,97041881660,2A
38422,90061767789,4C
38423,90073032242,3A
38424,98101686209,4C
38425,91112414692,4D
38426,94030491442,4A
38427,99010450541,2A
38428,99053102234,4C
38429,96012085292,3A
38430,90092519036,2D
38431,90122412052,2A
38432,93120846087,4B
38433,90051134401,3A
38434,92120370750,3A
38435,92070792697,3A
38436,92080700415,4C
38437,94041067892,3A
38438,95090595163,2B
38439,99092128828,2C
38440,96112108000,4C
38441,91052606344,2D
38442,91082446536,2A
38443,98102771993,2A
38444,97061957000,3C
38445,95030923124,4C
38446,95091352217,3D
38447,96073059315,4C
38448,97082233071,4A
38449,94010204855,2D
38450,96012504209,2D
38451,91090276855,3A
38452,98081369187,4D
38453,90101273094,4B
38454,99072483110,4C
38455,98112560330,3D
38456,97040765464,2C
38457,92021705406,3D
38458,93031831192,2A
38459,98112248157,2C
38460,98060376834,3D
38461,92060659212,2C
38462,95041999343,4A
38463,92092168302,2D
38464,95043061419,2A
38465,90110245792,2C
38466,95123170662,3C
38467,92111847805,4B
38468,93042489494,2D
38469,92091307780,3C
38470,96030163912,3A
38471,91040820660,2B
38472,93081048023,4A
38473,93062193744,3A
38474,93010662678,4A
38475,92051139219,3C
38476,91042250498,3A
38477,99092407648,2A
38478,96081637183,4A
38479,90070698913,3B
38480,97021489705,3A
38481,98090680538,3C
38482,93031734013,2A
38483,99080183358,2B
38484,90082916191,3B
38485,96021193766,4A
38486,95011782339,3C
38487,94081886323,3B
38488,96111367811,3A
38489,98011023440,2C
38490,99042752491,4A
38491,96120801685,4C
38492,92032175962,4C
38493,92020211104,2B
38494,95052617223,4B
38495,99073170044,2C
38496,93052971963,4A
38497,93031513289,4B
38498,92021902360,3B
38499,91022176309,3B
38500,94110130023,3C
38501,97082736987,4B
38502,90062798221,2B
38503,90072750314,2C
38504,92031639052,3A
38505,90022272299,4C
38506,94120678395,4A
38507,93041767337,4D
38508,97042629788,4D
38509,95020259341,3C
38510,99071796521,4C
38511,92071234930,4B
38512,99070433025,3C
38513,91080156691,4A
38514,99050960314,2D
38515,90031835454,4D
38516,95050802993,3B
38517,97112558154,3D
38518,98091840638,4A
38519,91052815463,2B
38520,95042016434,3C
38521,99062638946,3B
38522,95112666783,2C
38523,96071403543,2D
38524,94062445350,3B
38525,99122202164,4B
38526,96062265332,4C
38527,91090118999,4B
38528,91082594697,2C
38529,99123000358,3A
38530,92120883522,3D
38531,95010548941,3C
38532,94110639034,4B
38533,96110857791,4B
38534,91121397601,4B
38535,92022738803,4B
38536,90043002714,3D
38537,95031396316,3A
38538,96021831031,4D
38539,91112980700,2A
38540,93072385236,4C
38541,93051783453,2C
38542,94022753631,4B
38543,90112597743,4C
38544,93041235003,4B
38545,96011830602,2D
38546,95033018571,4C
38547,93070623680,4A
38548,97080684077,2B
38549,96040162639,3B
38550,93040738156,3D
38551,90080928198,2A
38552,90102954912,4D
38553,96120335676,4D
38554,93050301870,2A
38555,99010409682,3C
38556,96122425692,3D
38557,90081820482,2B
38558,96033156001,4A
38559,98100986843,4B
38560,96102944706,2D
38561,93091456740,2D
38562,91012071269,3B
38563,98102448648,2A
38564,91112692858,4D
38565,93092872862,2D
38566,98112944510,2D
38567,94041311878,2D
38568,92050630698,2A
38569,99092169807,4D
38570,92011251500,2A
38571,90112792698,3D
38572,99030731693,3A
38573,92090782627,2B
38574,93041937417,4B
38575,97040986342,4C
38576,98101412057,4A
38577,95103192781,2C
38578,97100747827,4A
38579,92122283207,4A
38580,96111968326,3B
38581,98082080564,4D
38582,92120838454,4C
38583,90061679527,2A
38584,92092118765,4A
38585,96041249704,4B
38586,95122973389,2C
38587,98083021818,2A
38588,95060665649,4D
38589,91051306115,3C
38590,95111453562,2A
38591,92102277299,2B
38592,95061650930,3A
38593,93101465210,4C
38594,94072905606,2B
38595,92091263114,3D
38596,96051332979,2C
38597,98072452502,3A
38598,99011042022,4B
38599,92120625942,3D
38600,91030528673,4C
38601,97050114177,4A
38602,99022373269,2A
38603,92011588354,2D
38604,99110643449,3D
38605,92121611791,4D
38606,97021840597,3D
38607,99040674722,4B
38608,93100484803,3D
38609,91121931432,4C
38610,90041483641,2A
38611,92042629622,4A
38612,97062200015,4C
38613,91060821472,4D
38614,91032299627,4A
38615,91073122137,2C
38616,92012320520,4A
38617,90021437235,2D
38618,99011786614,2D
38619,99021504967,3C
38620,97100665275,2C
38621,97061823604,2D
38622,95021562439,4C
38623,94011202067,4D
38624,94062775695,4B
38625,99040434771,3C
38626,99012543003,3C
38627,97091444248,2D
38628,98100133795,2B
38629,91081064007,3A
38630,98032376082,4D
38631,91071138596,2B
38632,91042756482,3D
38633,96072567664,4C
38634,97082812939,3D
38635,92042564332,4C
38636,92101715141,2D
38637,93082814193,2B
38638,94052194161,4C
38639,95061251919,3D
38640,99110375647,4D
38641,98031496680,4B
38642,92022845480,4D
38643,90010617400,4B
38644,95012420405,2B
38645,98080925115,3A
38646,99120622290,3C
38647,91082360812,4A
38648,97030165171,2A
38649,96062164600,3C
38650,94112933686,2B
38651,95032671285,4A
38652,98122255318,4A
38653,98120204215,3B
38654,95101207382,4B
38655,93041247497,2A
38656,94090216766,2A
38657,95051349408,4B
38658,98123105612,4A
38659,99110758628,3C
38660,92123137253,4B
38661,99101468543,2C
38662,90111132224,3A
38663,90101758814,4C
38664,90011348125,4D
38665,93012645017,4C
38666,90122360416,4A
38667,97100111394,2B
38668,92021623588,4B
38669,91071319335,3B
38670,99100749021,2A
38671,96041300052,2D
38672,98092236911,4A
38673,98120728760,3B
38674,91052845653,3B
38675,90101490527,4A
38676,92091948754,4C
38677,92060862908,4D
38678,92091721818,2C
38679,97072896189,3D
38680,94102504870,3B
38681,96030959171,3C
38682,95092699360,2B
38683,90112443006,4D
38684,92091589728,3D
38685,97022598031,3D
38686,96071383533,4D
38687,96041206266,4C
38688,91021576810,3B
38689,94111931470,2B
38690,93101411440,3D
38691,99090925038,4C
38692,99082221490,4D
38693,98022884049,3B
38694,91060828776,2C
38695,91082570031,4A
38696,97031389068,2B
38697,90050806350,2B
38698,98062541658,4B
38699,96011166554,3C
38700,98090210515,3A
38701,93050499537,3D
38702,91111068236,4D
38703,94081899145,2B
38704,94040735228,4C
38705,92112522345,4C
38706,94033036752,3D
38707,94072145787,3A
38708,92012134653,3B
38709,92122433268,2B
38710,97072863910,3A
38711,91061140835,3D
38712,90022614789,3D
38713,91010913190,2C
38714,99043069231,4A
38715,91061153077,3A
38716,98051775945,3D
38717,92121868957,4B
38718,95121860028,2A
38719,95112140373,4C
38720,92101246719,2C
38721,99101631336,4A
38722,96092637596,4B
38723,99020103839,2C
38724,93111191666,3A
38725,96120962582,4D
38726,99060737449,4C
38727,96111706902,2C
38728,96112471333,3A
38729,98113075790,4C
38730,97052495409,3C
38731,91031529895,2A
38732,92070391698,3B
38733,96052571522,3D
38734,91031233228,4C
38735,91051804521,2D
38736,90113064639,2D
38737,96040252008,3C
38738,90111316349,3C
38739,95040530424,2A
38740,97111301005,3D
38741,99121799508,2B
38742,93101798787,2B
38743,92011990807,4C
38744,94051709964,4B
38745,93022101390,2A
38746,97103056537,3B
38747,92092743587,3C
38748,90011682269,2D
38749,91050604559,2D
38750,96080790779,2A
38751,90080479526,3A
38752,94041093002,2B
38753,99060276476,3C
38754,92060644184,3C
38755,95051603609,2B
38756,95102519325,2A
38757,91120223204,3A
38758,98101287684,2C
38759,90030724522,3A
38760,98111512482,2D
38761,92110619904,2B
38762,99050437652,2A
38763,96091028777,2C
38764,92052305691,4A
38765,99070983858,2C
38766,99011803058,2C
38767,93040218933,2B
38768,94022358461,4D
38769,94040710180,4D
38770,93072070763,2D
38771,98100568711,3C
38772,94091137154,4A
38773,92052289470,2D
38774,92070109671,3D
38775,90102644680,3B
38776,97081054518,2C
38777,96081831198,3A
38778,96112273126,3D
38779,95092097229,3A
38780,91121395845,3C
38781,97020284073,2A
38782,95110243658,2C
38783,99121559502,3C
38784,93071298939,4A
38785,91031882286,2C
38786,99040571753,2C
38787,99092246195,2B
38788,93102927375,3D
38789,90012535788,3D
38790,94022331888,3D
38791,91011504342,4A
38792,90102657112,3A
38793,99100920488,3A
38794,90111113298,4C
38795,98021838094,2C
38796,96110460928,3C
38797,97013132143,4C
38798,91051682017,2B
38799,95072209363,4B
38800,90052243102,2A
38801,96040319741,4B
38802,96062286490,3A
38803,93052926574,3C
38804,94061457141,4D
38805,95071930691,2D
38806,99072133756,4D
38807,90121973958,3C
38808,94013110106,3D
38809,91073017859,4A
38810,98112788628,4D
38811,95090883954,2A
38812,99050138881,3B
38813,97052695656,3D
38814,91030710546,2B
38815,98082366718,4D
38816,93022568669,4C
38817,92032348458,4C
38818,92090563710,3B
38819,97040914653,2B
38820,95082088837,3B
38821,93080989235,4A
38822,91020358035,4B
38823,99032261503,4C
38824,95071955401,2C
38825,93071668488,3D
38826,96122347365,4C
38827,99053156431,4D
38828,96062180466,4A
38829,90041403104,3B
38830,95072671777,4D
38831,96020358184,2D
38832,99062772130,2D
38833,95032897090,2D
38834,91042415440,3C
38835,94071473823,3C
38836,93051348342,3B
38837,90112714221,4B
38838,99040602415,4D
38839,93010711624,4D
38840,91062975865,2D
38841,98072279372,2D
38842,90040388725,3D
38843,93082110053,2B
38844,97031197669,2A
38845,95081129968,3B
38846,98010776493,2D
38847,97111151259,4C
38848,96050806987,2A
38849,97072630679,2C
38850,94020440544,4C
38851,94071482993,2D
38852,91051245751,2A
38853,90111086738,3A
38854,91102792670,4B
38855,99060884967,2A
38856,95022560672,4C
38857,93040889296,3A
38858,99100219317,2D
38859,91123189888,4C
38860,95092598027,2B
38861,94040361119,2A
38862,99112801775,2C
38863,90031157026,3A
38864,97101307925,3B
38865,95122139578,2C
38866,92121287370,4C
38867,95071220781,2B
38868,98060658886,2B
38869,92052959951,3A
38870,97052551905,2B
38871,92090262947,4D
38872,91070228829,3B
38873,98061850652,2A
38874,96112105687,3A
38875,98080961892,4A
38876,96121483545,3B
38877,95032366033,3C
38878,91041759110,3D
38879,99020880969,3B
38880,96121581786,3A
38881,96082545827,3A
38882,99112706216,2B
38883,90012273862,2A
38884,91022168773,4A
38885,95072684155,4D
38886,95083037489,4B
38887,99032840997,3A
38888,97091340247,3A
38889,90070785235,4C
38890,91090995347,4C
38891,90110801446,4D
38892,95072354209,2A
38893,90081448587,3A
38894,93072287873,2A
38895,97061620317,3C
38896,93070366998,2A
38897,99052253511,3D
38898,97021867927,2D
38899,99081163917,3A
38900,97011952581,2D
38901,91030534740,2D
38902,95100832075,2C
38903,91103015754,3A
38904,97083142570,4A
38905,92030803786,3D
38906,96090894832,3D
38907,99111973868,3C
38908,93090894008,4A
38909,98071234949,4D
38910,92121332087,3A
38911,95031173153,4D
38912,97072314515,4A
38913,95080551333,2C
38914,93110819509,3C
38915,92100735476,4A
38916,95012101218,4B
38917,91081072213,2A
38918,98033016471,4C
38919,91041715060,4D
38920,95042696843,3B
38921,95120145289,2C
38922,92041288165,3B
38923,94042773721,2B
38924,95110615611,4B
38925,99062371476,2A
38926,90041276661,3C
38927,94051886603,3B
38928,99072697036,2C
38929,95021680423,3D
38930,92120332750,3A
38931,99121444163,2D
38932,91011869353,3C
38933,98070257239,3A
38934,98071769214,4B
38935,94062280537,3D
38936,95021831003,2C
38937,96011321407,3C
38938,90082661039,2D
38939,92010190123,2A
38940,92010523710,4C
38941,99032910384,4B
38942,91022849753,4C
38943,94072591014,2C
38944,97091890452,2B
38945,99050591286,4B
38946,95012048791,2C
38947,96121993857,4D
38948,97110128395,2B
38949,91020709664,4C
38950,97101699031,4A
38951,96061068677,4A
38952,90112858477,4A
38953,90071985566,4D
38954,90081119274,3D
38955,97102596368,4B
38956,95033015882,2B
38957,99010370427,4B
38958,97083087747,3B
38959,96082217843,3C
38960,96061867528,3D
38961,92120935526,2C
38962,94091150887,3D
38963,96080611670,3D
38964,92071443509,2C
38965,95060730093,3C
38966,98111003683,4B
38967,91010310959,3C
38968,99100643424,4C
38969,97121805104,4C
38970,95061987982,4A
38971,91060877190,3D
38972,98093091582,3B
38973,97102474233,4C
38974,99122629592,2B
38975,95092169472,3D
38976,99111016167,4C
38977,95112355009,3A
38978,93052014583,2A
38979,90070301598,4D
38980,97122609233,2D
38981,92123119822,3B
38982,93112628789,2B
38983,96051118302,4D
38984,97103119696,2D
38985,92103019229,3C
38986,94012876865,4A
38987,98042232141,4C
38988,91051789691,3D
38989,97021717468,4C
38990,97040615813,3A
38991,92121776456,2D
38992,93031816801,4C
38993,95120243628,4D
38994,92100158879,2C
38995,99100267587,2B
38996,98011575657,2D
38997,98052212955,2A
38998,92080307759,4B
38999,96121047358,4D
39000,94081809469,3A
39001,99092227497,2A
39002,93040848316,4C
39003,98100634869,4B
39004,97061159136,2B
39005,96080890691,4B
39006,91012006164,3C
39007,90072614029,3C
39008,91040935337,2A
39009,97062979885,3A
39010,99112530345,3C
39011,94091536540,3C
39012,91080963147,3C
39013,95123108331,4A
39014,99032258422,4D
39015,96012821142,2B
39016,95103145956,2A
39017,95060603816,3C
39018,96082361696,4C
39019,99040231125,4D
39020,90031883310,2A
39021,99101642989,2C
39022,90041391423,2A
39023,94051737343,3A
39024,92042337691,3C
39025,91062888703,4B
39026,93061854439,4D
39027,91052026386,2C
39028,95013101248,3C
39029,97111211780,3D
39030,97052061255,3B
39031,94051402812,2B
39032,96021119102,4B
39033,97122295474,3D
39034,95062277750,3A
39035,97042362041,3D
39036,98061803155,2A
39037,92060957594,3C
39038,95070915196,3D
39039,92012890953,3A
39040,90032250995,4C
39041,99062013684,4C
39042,99061310829,3C
39043,97042456957,4C
39044,99100978047,3C
39045,99012401880,2B
39046,90092787961,4D
39047,92040346978,4C
39048,92052558341,3D
39049,93103133704,4D
39050,91113087314,4B
39051,96122761684,4A
39052,97061817520,2C
39053,90122989185,4B
39054,91080928966,3C
39055,97120544266,4C
39056,96072240233,2A
39057,99020367644,3A
39058,92082246416,2A
39059,98101523232,3A
39060,98020657263,4C
39061,99060510121,3C
39062,98110894725,3C
39063,95071709543,2C
39064,93113090901,3A
39065,95050217739,4A
39066,94052825191,4B
39067,93110310482,4B
39068,94020992317,2B
39069,96111846468,2C
39070,95060273314,3D
39071,90060278826,4C
39072,91103009762,4D
39073,97100439320,2B
39074,94071602665,4A
39075,90011574728,4B
39076,96080841789,3D
39077,98012129558,2D
39078,93012508004,3C
39079,96022978517,3A
39080,90091939673,2A
39081,90012243870,2D
39082,96070232548,3B
39083,95020657118,2B
39084,98041364294,3C
39085,93091168096,2B
39086,94011202241,4A
39087,96112383126,3B
39088,91032163526,3D
39089,95090650514,3C
39090,98070187286,3B
39091,97042236940,4D
39092,96072674258,3C
39093,92060116731,4C
39094,91051426538,3D
39095,99112304568,3D
39096,96062439133,3D
39097,99080963495,4D
39098,90051908952,2D
39099,93090445532,3A
39100,97021728400,2D
39101,90121601855,4D
39102,91020892647,3C
39103,94112199042,3B
39104,97111347706,2C
39105,94010123341,2A
39106,91091777591,4A
39107,96092485274,3B
39108,97102838530,3C
39109,91052227473,2B
39110,99082336297,3A
39111,97103183738,4D
39112,96022478048,3C
39113,98052394972,3C
39114,90121784613,4C
39115,95042857648,4C
39116,94111177083,3B
39117,91070888676,2D
39118,96122409522,2B
39119,92091085781,3D
39120,98051435836,2B
39121,97072712900,2D
39122,97122548640,3C
39123,90121260854,4B
39124,94091021677,4D
39125,92010676296,4B
39126,91021103788,4A
39127,93030575211,3A
39128,98051951970,2C
39129,93112831949,4C
39130,96072261865,2C
39131,96112702792,2C
39132,98022617900,2B
39133,96050780872,2A
39134,96010835752,4A
39135,96030372703,2A
39136,90031586152,4B
39137,90022472224,2B
39138,96021922142,3C
39139,99062444040,4B
39140,96111555049,3A
39141,94072502285,2B
39142,96081219358,2A
39143,91020878210,3B
39144,97073012733,4D
39145,92120382281,2A
39146,99120622832,3D
39147,99061797811,4C
39148,97090566176,3A
39149,90032274032,4A
39150,94011512962,2B
39151,99111457076,3A
39152,99050819519,2A
39153,98020369472,4C
39154,93022620017,2B
39155,91040860488,2C
39156,91010329180,2B
39157,95081825833,3D
39158,96092027799,3B
39159,94012547576,4B
39160,92122492760,3D
39161,95020779649,3A
39162,99083108516,4D
39163,90032924746,3B
39164,98061733140,2B
39165,90010952910,3C
39166,90102443159,2A
39167,95042320081,2D
39168,90031908851,3B
39169,96052046356,4C
39170,99121660855,3B
39171,99082259190,2A
39172,93043051986,3D
39173,90100362388,4B
39174,98091142952,2C
39175,95051011196,3D
39176,97041366749,3D
39177,97032134674,4A
39178,91083035137,4A
39179,96101707377,4D
39180,93100541461,2C
39181,90081611684,4C
39182,93123029993,4C
39183,94072555306,4C
39184,96112152467,3B
39185,94091568688,4B
39186,93031296889,2C
39187,97022122739,4A
39188,99122954801,2A
39189,93050754319,2B
39190,93032002739,2A
39191,97050611360,3D
39192,91080821559,2B
39193,93010518559,4C
39194,94051187872,2C
39195,96052572806,4C
39196,95120789812,2A
39197,90101736922,2C
39198,93120258530,3B
39199,94022216651,4A
39200,95112510488,2B
39201,96033076314,2A
39202,92110248386,2C
39203,93032160442,4A
39204,95013147369,4B
39205,94102300513,2C
39206,93032505683,2B
39207,91052154731,3C
39208,93110766788,3D
39209,92040228403,2A
39210,97051662815,2C
39211,94102788919,4D
39212,90120910002,2C
39213,92102104809,3A
39214,99080381343,2A
39215,96102205287,4B
39216,93071967143,2C
39217,90111594840,3C
39218,93053198303,2A
39219,94021928298,4D
39220,96082157923,2B
39221,93100700042,2C
39222,95072959886,2A
39223,90032306566,3A
39224,93062957100,2D
39225,95090783940,3A
39226,99040162715,3A
39227,96032665337,3C
39228,90060114315,2B
39229,92090463539,3B
39230,93052297294,2A
39231,96031554658,3B
39232,90020354614,4B
39233,98101432428,4D
39234,97032122518,4D
39235,96020506235,4A
39236,95083080364,4A
39237,96100868961,3B
39238,99091137746,4B
39239,96050147769,2B
39240,93022346131,4A
39241,93070804849,4D
39242,93082088444,4B
39243,91022665003,2D
39244,92041901392,3B
39245,99041680799,2C
39246,95081317134,2C
39247,96041805212,3D
39248,91041321351,2D
39249,97092323540,2C
39250,93072975068,2A
39251,93080141772,4D
39252,92110966105,2C
39253,94030594343,2A
39254,97060360500,2A
39255,95031665331,3A
39256,98090962658,4D
39257,96042293887,2C
39258,97021626012,4A
39259,99060328968,3D
39260,92081806523,4A
39261,93090631027,4C
39262,97011533724,2D
39263,98031038518,4D
39264,91112340768,3B
39265,96060406072,2A
39266,94081391081,3C
39267,99052066230,4C
39268,96122180403,2C
39269,98072527888,3D
39270,94051661738,3B
39271,99050814972,4C
39272,96110544633,4D
39273,92040924323,2D
39274,95062817716,4B
39275,98123186068,3D
39276,90120500261,4D
39277,91110980719,3A
39278,96053046997,4D
39279,99040525158,4B
39280,91043075265,3B
39281,93072053838,2A
39282,93012543438,4C
39283,92021341635,4C
39284,97111579459,4A
39285,92031963711,3A
39286,95072603679,4A
39287,96011781960,3B
39288,98042824753,2C
39289,96100546054,2C
39290,93082975236,4D
39291,96010737795,3A
39292,93101594048,4C
39293,95111741766,3A
39294,93021736748,3A
39295,97081949759,4A
39296,95120577769,2D
39297,91030930423,3D
39298,96042251890,2C
39299,91030762741,4C
39300,91111432598,2A
39301,90051656077,4D
39302,96031111419,2A
39303,99011534675,2A
39304,93082980265,3C
39305,93031493255,4D
39306,92100875161,2A
39307,92093025606,3B
39308,90040432295,3A
39309,90041885665,4B
39310,97010566499,3D
39311,97071963734,2B
39312,90090296892,4C
39313,92110930216,4B
39314,95032426519,4D
39315,96060138850,4D
39316,93052784149,3D
39317,90042215661,2A
39318,98102513221,4C
39319,99103002310,2A
39320,95080272599,4D
39321,96013122983,4D
39322,94091548187,4D
39323,91062615095,3A
39324,95090279177,4C
39325,95102398782,4A
39326,92071711233,4D
39327,90111775689,2D
39328,91091407353,3B
39329,98072333654,2A
39330,99091372204,2A
39331,99041579330,2C
39332,99040865137,3B
39333,95020429063,4C
39334,90031166974,2B
39335,92102228653,3D
39336,92071301805,4D
39337,91081084997,4B
39338,95042380294,2B
39339,91120624555,4A
39340,90020211483,2C
39341,93072939886,4A
39342,94120498656,4A
39343,95072551842,3C
39344,98012299532,4A
39345,97112295022,2A
39346,95050309889,4C
39347,90061962870,3A
39348,99040919645,2D
39349,92121432978,2D
39350,90072276830,2A
39351,93082740436,4D
39352,96100481542,3B
39353,94050196080,2A
39354,96101308622,3A
39355,96030167527,2D
39356,93121633840,4D
39357,96040426595,3A
39358,99010555666,4D
39359,94092557416,3A
39360,92070234863,3A
39361,91032976030,4C
39362,93092298183,4C
39363,93062148300,2A
39364,92012094364,2A
39365,97012758797,4B
39366,99021102189,2D
39367,97052239418,4D
39368,94051409895,3B
39369,95111125397,3B
39370,95030595266,3A
39371,93100732470,2B
39372,95042645915,2C
39373,91032127788,3B
39374,94122008154,4C
39375,97073195348,2D
39376,93070746693,2B
39377,97070999211,2C
39378,94100829027,2A
39379,96101824322,2B
39380,98100866338,4B
39381,90060749120,3A
39382,94120950095,2D
39383,97050249291,3B
39384,99071084794,2D
39385,90041680437,3C
39386,97051718615,2D
39387,98112115981,4D
39388,90101468656,2B
39389,93012318560,3D
39390,98031549760,2C
